[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]	[-0.01408885,0.13438632,-0.08536386,0.042307828,-0.0082315905,0.084283546,-0.019328168,0.0068626767,-0.06045289,0.018065011,0.057781115,0.018370556,0.12021531,0.03423162,0.007848212,-0.028286504,0.08616787,-0.04771615,-0.0087696435,0.19297904,0.017751908,-0.1885448,0.066300444,0.14874934,0.0022409866,-0.107455485,-0.0735815,-0.045556016,0.04261966,0.048242886,0.06925663,0.08327858,0.09437893,0.070841566,-0.12685499,0.13803974,0.05023503,0.0937878,-0.11133742,-0.039364524,0.020117132,-0.092576265,0.042613544,-0.07391379,-0.085746124,-0.0077020857,0.17374152,0.0019386292,-0.1103343,0.09284572,-0.057350144,0.015128525,-0.022900365,0.021115527,0.11121601,0.08530311,-0.07516401,0.04479275,0.027183576,-0.086484075,-0.17698452,0.05269863,0.07608489,-0.27031794,0.047407255,0.109892264,0.03879975,-0.04755239,-0.21360862,0.0014924356,-0.033337653,0.0071500274,-0.120828636,0.080010496,0.17534679,0.051916413,0.12064932,0.08710416,0.039799888,-0.0030962436,-0.1707662,-0.061745703,-0.052926976,-0.033004858,-0.008699533,0.14248584,-0.057748012,-0.024964947,0.08695488,0.045703784,0.034916855,-0.147876,0.05130822,-0.0034133939,0.06504594,-0.059704784,-0.019228505,0.11089048,-0.0040384466,-0.04538293,-0.0483214,0.0020108148,-0.02274341,0.111548476,-0.109092556,0.21885593,-0.05875636,0.046374347,0.02076269,-0.095675625,-0.12759903,0.10033521,-0.012700277,-0.022673601,0.0129478425,-0.019930677,0.04098219,-0.10939255,0.11313675,0.23172021,0.005550638,-0.06126049,-0.004876426,0.1176331,-0.08219264,0.09242696,0.038742907,0.002669042]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]	[-0.035952993,0.0968979,-0.08200129,0.0735027,0.017008789,0.07716559,-0.015239496,-0.035348423,-0.069097325,0.027350299,0.044933077,0.018604286,0.09396287,0.084126584,0.011168603,0.02156786,0.08555109,-0.027338127,0.033207364,0.14656456,0.047328778,-0.21344635,0.08162333,0.15870312,0.041604564,-0.07364306,-0.09080466,-0.07408026,0.053146504,0.059042543,0.091817595,0.11081955,0.060593802,0.032255188,-0.11022835,0.16428794,0.0016301821,0.10096463,-0.09987181,-0.0479415,-0.0017190083,-0.027340839,0.031230945,-0.07908868,-0.050784495,-0.0061017163,0.17870359,-0.015401516,-0.09208157,0.0121698845,-0.060617104,-0.009395014,0.008768271,-0.021860933,0.1301099,0.112103395,-0.052827906,0.12194523,0.036822222,-0.07827404,-0.15594241,0.06296663,0.10154297,-0.27482566,0.10614035,0.15092357,0.010788285,-0.03239391,-0.19453622,0.053148277,-0.03079954,0.069274254,-0.118213266,0.06392076,0.1349791,0.04358666,0.12200642,0.082309365,0.016218182,-0.05307196,-0.16893831,-0.023902006,-0.07979103,-0.078530595,-0.05569987,0.08953016,-0.05489927,-0.01155085,0.05349589,0.0054629077,0.04318841,-0.08943058,0.053978622,-0.019890599,0.11879799,-0.018895421,-0.0077574574,0.12742187,0.029728353,-0.0013015374,-0.054565527,-0.03518772,-0.033710334,0.073396206,-0.11770762,0.22111526,-0.057220545,-0.022185326,0.051923033,-0.10383996,-0.14017011,0.11326141,0.00781132,-0.054019503,0.076950364,0.009038378,0.037648186,-0.101884626,0.098866746,0.21233359,-0.0014468303,-0.05536434,-0.0033018778,0.08877149,-0.12139587,0.15157282,0.01837639,0.00692208]
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.028841402,0.122379996,-0.08256644,0.055401366,0.029207306,0.0878545,0.025031641,-0.025512012,-0.033861447,0.032904163,0.042606827,0.032563128,0.08548517,0.030664448,0.022083411,-0.029507942,0.06475947,-0.029431734,-0.0030194824,0.16749826,0.002547853,-0.17739156,0.040669482,0.16225858,0.01757748,-0.09620326,-0.09110184,-0.04345671,0.06843335,0.053795546,0.09067547,0.11454865,0.057765126,0.06397533,-0.09414811,0.15057439,0.046940442,0.07409798,-0.1102126,-0.056854643,0.058232013,-0.0766728,0.046706066,-0.060792163,-0.086836845,-0.014126934,0.15982525,0.032993056,-0.077155545,0.053157292,-0.07798152,0.004799026,-0.016701981,-0.019184284,0.13855894,0.10066832,-0.112523645,0.09719285,-0.0035144135,-0.064732924,-0.18863009,0.049312092,0.11359233,-0.27081612,0.07833741,0.13619718,0.026008679,-0.073088095,-0.22311302,0.03625967,-0.043695915,0.047845718,-0.11117376,0.11452353,0.1496973,0.030120999,0.13386379,0.09859854,0.03472211,-0.062015466,-0.14828634,-0.01669871,-0.06737197,-0.050084695,-0.0065988484,0.08556575,-0.049665164,0.005883483,0.07684704,0.057351135,0.08246199,-0.11890019,0.045636278,-0.025373593,0.096949376,-0.04500407,-0.014818981,0.09000389,0.02685323,-0.02368757,-0.046024624,-0.02343818,-0.027892949,0.07283547,-0.118216656,0.22220811,-0.048940983,0.0051209843,0.046837922,-0.06324091,-0.10999461,0.11518104,-0.008081446,-0.025728932,0.04581294,-0.027206076,0.0736441,-0.103807814,0.11881968,0.22965497,0.032674957,-0.05877358,0.0043660053,0.12279901,-0.12192537,0.11310668,0.02806641,-0.013315548]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]	[-0.042675983,0.10606854,-0.06781621,0.04295521,0.05034567,0.06511293,0.03174234,-0.0117815295,-0.023900453,0.051930014,0.043469213,0.024120795,0.08914738,0.099514864,0.040326275,0.010744416,0.10104791,-0.0030323653,-0.013231842,0.1309468,0.01187843,-0.17217705,0.044184368,0.14269763,0.014247481,-0.115486145,-0.10048679,-0.0051453155,0.06644071,0.05149151,0.09013348,0.11950417,0.05949498,0.050211858,-0.10398014,0.16404495,0.027085371,0.06645851,-0.11735319,-0.034042332,0.026020298,-0.011687082,0.057476457,-0.08858206,-0.05659646,-0.026204215,0.12444249,0.020988362,-0.054963626,0.025963223,-0.07537161,-0.024793897,-0.043168124,-0.037128504,0.11335679,0.12834972,-0.11261319,0.12425401,0.000997871,-0.019645436,-0.18594971,0.057628255,0.08554694,-0.2814537,0.10217053,0.1574051,-0.0056499983,-0.044322513,-0.23169191,0.047733627,-0.0073103574,0.07021534,-0.086978786,0.08273914,0.11040256,0.05631223,0.15279402,0.078797676,0.012931805,-0.14015809,-0.13648139,-0.01905579,-0.08041491,-0.048280004,-0.049823713,0.08617151,-0.051609315,-0.0065640793,0.06855646,0.04654215,0.06010025,-0.11764342,0.04445243,-0.024654685,0.15206774,0.0017430902,-0.037015207,0.08024895,0.010987256,0.034115143,-0.0571397,-0.050285548,-0.03436922,0.05647543,-0.11626848,0.2279375,-0.06439593,-0.05828989,0.04927313,-0.08442782,-0.14137496,0.09512626,0.019925522,-0.00937972,0.0668845,-0.021350238,0.09259303,-0.060965776,0.1039292,0.21578315,0.016543744,-0.058472782,-0.00455933,0.1245996,-0.11710173,0.1267102,-0.0023574373,-0.025265563]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]	[-0.0020554361,0.15530628,-0.08571836,0.051865526,0.003376471,0.07408491,0.015584727,-0.0152269155,0.005252788,0.03720661,0.060989194,-0.00094341434,0.10325823,0.027272424,0.0057083117,0.02573563,0.08823772,-0.025478669,-0.08043564,0.15564173,0.004784062,-0.18212503,0.05544688,0.15492904,-0.0051847226,-0.16107644,-0.09912248,-0.0034769378,0.034443837,0.052263983,0.08747402,0.123911664,0.045633323,0.090656705,-0.12920359,0.1330314,0.04923775,0.08341369,-0.10657098,-0.009330275,-0.005022896,-0.07916523,0.05809076,-0.10982934,-0.016915819,-0.039622836,0.11556936,0.04896174,-0.06342564,0.12518707,-0.02429936,0.0063953833,-0.054556914,-0.009044121,0.08793566,0.07986665,-0.09419402,0.050879877,0.031912576,-0.046613134,-0.18213579,0.0505947,0.055186745,-0.29654136,0.030445175,0.11059322,0.009577584,-0.04540278,-0.2528403,0.019572565,-0.033955347,0.04085671,-0.10562676,0.11851931,0.12629053,0.02483791,0.17059204,0.07755007,0.011469689,-0.040538862,-0.10884396,-0.0735304,-0.073984616,-0.0445276,-0.02867149,0.13708824,-0.09103103,-0.050728284,0.08824361,0.06139956,0.02830899,-0.15299661,0.044403046,-0.017577427,0.112571694,0.0062491386,-0.043327093,0.07260656,-0.0067849904,0.00079238403,-0.03407722,-0.034606613,-0.054248173,0.12673073,-0.07005479,0.18901204,-0.071309604,0.014541249,0.036620934,-0.06281711,-0.1503093,0.12272843,0.021752764,0.017599031,0.024526061,-0.026124163,0.085973404,-0.025219021,0.105677284,0.2308387,0.013639934,-0.02998058,0.016413588,0.1517676,-0.09176404,0.061998483,0.005097676,-0.032720327]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]	[-0.047268573,0.17985143,-0.071691416,0.04625487,0.012788421,0.06509829,-0.009785663,-0.050004527,-0.018490013,0.06736927,0.050162338,0.0058692372,0.079882465,0.06234162,0.044891357,-0.0016112145,0.119092025,-0.01781595,0.00014546406,0.12234104,-0.0208189,-0.14538896,0.04566637,0.18625131,0.03665453,-0.12681639,-0.05471418,0.012592059,0.08573823,0.07623574,0.11090228,0.10556829,0.075646654,0.055142574,-0.100514315,0.15241376,0.04299875,0.051935915,-0.111530736,-0.012147649,4.4235097e-05,-0.069507234,0.05674687,-0.06577512,-0.039337713,0.0033518474,0.13914908,0.050696176,-0.06653775,0.0470218,-0.012790302,0.043503836,-0.017717918,-0.065480344,0.09411842,0.121864535,-0.11880292,0.09801909,0.033492118,-0.03877156,-0.20139994,0.03991863,0.07087519,-0.27862975,0.07618682,0.10977254,0.0131107615,-0.07782151,-0.26859283,0.05806507,-0.044972826,0.03821021,-0.123384885,0.080388226,0.13946135,0.030852579,0.15384564,0.10294878,0.01622265,-0.060435373,-0.120342314,-0.040919352,-0.06619232,-0.038095463,-0.0046506333,0.056178667,-0.09030315,-0.04902791,0.0643732,0.07239189,0.016145753,-0.11361765,0.053334314,-0.005771473,0.14092626,-0.005872121,-0.023067474,0.08082382,0.018026577,-0.017425142,-0.042366568,0.00043286965,-0.046213917,0.09251023,-0.11586074,0.19736841,-0.053080145,-0.034227394,0.06976405,-0.0675127,-0.11056424,0.10628772,0.013448032,0.004658958,0.027069062,-0.036778018,0.08159863,-0.068008915,0.11819858,0.24334978,0.035018053,-0.06652617,-0.025842458,0.11440735,-0.10249713,0.10656907,0.012280378,-0.032903828]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]	[-0.018546032,0.14810817,-0.10164464,0.016875912,0.018443756,0.06654322,-0.052311514,-0.021996498,-0.06481955,0.09689158,0.073087275,0.02729437,0.10836027,0.06360757,0.010271023,0.055776794,0.14667748,-0.01695415,0.010602888,0.15430117,0.01218337,-0.16152033,0.073557794,0.16202009,-0.0118149035,-0.049159843,-0.018900724,-0.022141872,0.0610933,0.057111368,0.057966545,0.09583476,0.0938553,0.064993374,-0.12346404,0.15999934,0.05508597,0.10898738,-0.085495554,-0.007699106,-0.050998323,-0.043773696,0.054510158,-0.07226361,-0.0354986,0.012735083,0.17620626,0.025895918,-0.10491376,0.059904914,0.015856594,0.023286764,-0.07949284,-0.0147345085,0.11768588,0.10764492,-0.06793373,0.077403076,0.03761983,-0.048501495,-0.16476145,0.004069807,0.08514989,-0.28626505,0.09569058,0.06141062,-0.016628858,0.008526806,-0.2010262,0.074170224,-0.031399574,0.037071034,-0.13511327,0.051289394,0.13271335,0.03743757,0.14406103,0.16356792,0.0186525,-0.08825966,-0.1443213,-0.019238353,-0.060741007,-0.040496007,-0.050021105,0.06954352,-0.058252104,-0.018175548,0.10218068,0.056898784,-0.0137482025,-0.12588304,0.03760723,0.02269736,0.14574328,-0.0064164703,-0.0072407383,0.10050658,-7.022962e-05,-0.025066312,-0.057048127,-0.0032801658,-0.06714585,0.10890913,-0.09441421,0.18440713,-0.09029215,-0.041145943,0.049139775,-0.10820206,-0.15148145,0.117836244,0.03391072,0.020199249,0.064831525,-0.024495587,0.04533241,-0.12455202,0.07640769,0.21499813,0.023656651,-0.03756004,0.02437263,0.118584536,-0.088094026,0.104023635,0.015670957,-0.023835162]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]	[-0.053354453,0.17706285,-0.079507776,0.03398754,0.029351832,0.078918114,-0.053163636,-0.061829314,-0.026821978,0.042893156,0.04985812,0.014237218,0.09020623,0.08108197,0.015581545,0.029578501,0.11029345,0.008216836,-0.011016788,0.14109658,0.021533275,-0.13784,0.046466917,0.14840977,0.0052111913,-0.098334774,-0.0734385,0.001487216,0.055441774,0.08703566,0.085457355,0.1166743,0.09472731,0.050280955,-0.07568212,0.19488668,0.065960065,0.045622718,-0.10937671,-0.036969874,-0.0113983145,-0.037226293,0.09615059,-0.06830256,-0.035773147,0.02157462,0.19050235,0.03404232,-0.096943036,0.04848865,-0.028366424,0.0060308045,-0.041135844,-0.019918226,0.12698007,0.13504504,-0.1092461,0.065222256,0.02982966,-0.06072206,-0.18095304,0.048136342,0.07967454,-0.28347346,0.08949506,0.09609333,0.0027827576,-0.04466466,-0.22623229,0.07966242,-0.012211291,0.02043247,-0.10533154,0.03127334,0.13056603,0.061806135,0.121323556,0.12037759,0.0023335181,-0.11655143,-0.10840666,0.020408103,-0.08291726,-0.022401938,-0.044713166,0.10645754,-0.08347872,-0.030952241,0.06894493,0.09792042,0.02471706,-0.13546425,0.031097554,-0.012155001,0.13689561,0.004244527,-0.041668717,0.12034467,0.0016308253,-0.008251699,-0.049774367,-0.0035832867,-0.037528586,0.06330458,-0.11379867,0.2201537,-0.076908216,-0.041263107,0.026423885,-0.0628055,-0.1407989,0.06808371,0.0007545826,-0.0015699238,0.032854892,-0.034284864,0.06539423,-0.11055789,0.090857595,0.20507672,0.05204486,-0.045184143,0.020610536,0.11110692,-0.095846005,0.113550924,0.0369607,-0.01863011]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]	[0.0123169925,0.073295444,-0.08196566,0.09074183,0.049614623,0.07860881,0.05236696,0.022706175,-0.03018323,0.028874377,0.058826778,0.04123898,0.115026325,-0.005448872,-0.011770432,-0.0109737525,0.10057261,0.01939485,-0.04760057,0.21925476,0.074223,-0.22195026,0.061581966,0.18400082,0.010214803,-0.16748734,-0.14273961,-0.07943134,0.04626781,0.07109362,0.070305645,0.07497974,0.05031996,0.07506164,-0.10267553,0.10973239,0.0067970892,0.08190219,-0.13350368,-0.080849566,0.023702484,-0.044474643,0.035210237,-0.07104557,-0.08981249,-0.085532695,0.12654017,0.013247773,-0.04005104,0.09406892,-0.03891688,-0.033494398,-0.042025108,-0.021046428,0.12054462,0.075720854,-0.08086279,0.062485747,0.016727513,-0.05534483,-0.15900557,0.044172954,0.07374604,-0.28098112,0.07158463,0.061988708,0.00012582174,-0.081264004,-0.2401707,-0.007103939,-0.010510665,0.06879747,-0.101459995,0.07985239,0.07847916,0.04979334,0.15953013,0.1123797,0.043544855,-0.021995908,-0.17720787,-0.06386353,-0.057089653,-0.026367223,0.006169414,0.12244859,-0.048395567,0.008535806,0.095204696,0.019282965,0.03946547,-0.124556884,0.034345932,-0.02159062,0.07635687,-0.059110664,-0.034546755,0.08133654,-0.030729225,-0.0064784116,-0.009561083,-0.0140545685,-0.024730166,0.09281371,-0.07994865,0.19329807,-0.023058113,0.0057612187,0.06364874,-0.049957436,-0.16244102,0.10000358,0.005607232,-0.0076350598,0.03576243,0.010129967,0.06611826,-0.05606634,0.05425855,0.2387091,-0.048507787,-0.033206273,-0.033976343,0.12711933,-0.1108691,0.10854321,0.008771456,-0.021062763]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]	[-0.009927916,0.1478671,-0.1152126,0.030345634,0.027039876,0.084269516,0.0006603648,0.0018509381,-0.0445635,0.07626905,0.06304898,0.0416654,0.11607585,0.008117888,-0.00972186,0.029494846,0.10887531,-0.0009229925,-0.04034929,0.18473971,0.023774032,-0.15579356,0.061300643,0.15777656,-0.039306104,-0.10219914,-0.07732682,-0.042877983,0.06278129,0.07224969,0.038388647,0.10991492,0.07425624,0.07875549,-0.11934113,0.1346538,0.06203244,0.08939176,-0.109922245,-0.010090492,-0.008518719,-0.05675141,0.0602797,-0.0680784,-0.074856415,-0.033059835,0.17481086,0.030135687,-0.08055913,0.11598217,0.008360694,0.0015892221,-0.09620946,0.006640742,0.123623356,0.09121848,-0.06540593,0.0525769,0.027705276,-0.046747148,-0.17991878,0.015962554,0.091845445,-0.29617473,0.07176788,0.026669607,0.0011347071,-0.047678012,-0.22140081,0.039622217,-0.026303492,0.04918649,-0.10570417,0.102087356,0.117623076,0.044224754,0.14245442,0.14816949,0.014871923,-0.08517493,-0.12717387,-0.021094931,-0.057366718,-0.010541793,-0.022500247,0.122817494,-0.05759772,-0.02106378,0.10976683,0.05360375,0.006773929,-0.15138017,0.014998388,-0.01623098,0.12141365,-0.028505336,-0.020457398,0.100709416,-0.02254497,-0.010977938,-0.040018868,-0.005936909,-0.037757296,0.12467612,-0.0964798,0.18188602,-0.080867276,-0.0022426413,0.026009964,-0.06409408,-0.15159139,0.10948822,0.024552053,0.010978899,0.023529775,-0.022602588,0.08558047,-0.10455033,0.07522505,0.2214397,0.016559782,-0.035570823,0.036356315,0.13030465,-0.10918157,0.0847624,0.004377375,-0.020046653]
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[0.0075113634,0.1528144,-0.029131548,0.045967102,0.044105735,0.11297359,0.035905376,0.03311602,-0.013581472,0.039588988,0.019808365,0.029662516,0.090623386,-0.039868552,0.05755671,-0.010181738,0.046617504,-0.028323444,-0.0673411,0.16830981,0.014605641,-0.14601432,0.06643813,0.13011979,0.009871265,-0.18012328,-0.13435024,-0.04105924,0.02889216,0.057638925,0.07476454,0.10235344,0.06280189,0.113276884,-0.105772994,0.082963385,0.08746522,0.05393565,-0.064627975,-0.016743816,0.055254556,-0.103603,0.07943944,-0.13735312,-0.08600068,-0.065198645,0.13325606,0.00970858,-0.06182159,0.16770837,-0.0058857454,-0.008445532,-0.052365776,0.027797092,0.112461016,0.06286968,-0.054530837,0.012434376,-0.022265365,-0.050845586,-0.1844782,0.04007046,0.022215605,-0.31062806,0.03450215,0.09367599,0.011737004,-0.055743195,-0.26331934,-0.010319315,-0.0233177,0.07826293,-0.12806521,0.13128094,0.13669586,0.067590505,0.15182903,0.052550446,0.054098934,-0.0023556615,-0.13172038,-0.053325854,-0.0034923656,0.046099678,0.035191428,0.13244353,-0.059301756,0.0032225982,0.11072497,0.066862375,0.023282534,-0.1609961,0.027111731,0.019803451,0.039780885,-0.04198399,-0.040117882,0.08556333,-0.045483794,-0.0077109034,-0.031132698,-0.034552567,-0.044158213,0.13285713,-0.079012156,0.18850774,-0.06260295,0.024303224,0.026995325,-0.039387535,-0.13421151,0.09536211,-0.003599713,0.013261228,0.009785368,-0.030363739,0.080157034,-0.030070573,0.06780206,0.25030723,0.04976917,-0.012624729,0.019060787,0.12295574,-0.0662437,0.054680448,0.049921494,-0.014752806]
[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[0.049801305,0.042684514,-0.13328299,0.055043127,0.04259252,0.08490578,0.014036915,0.026505372,-0.022642609,-0.050398994,0.03889341,0.07514915,0.12036769,-0.021134317,-0.030628795,-0.019789299,0.011690205,-0.062503606,-0.077147596,0.24807787,0.044512413,-0.17196025,0.090965874,0.12470941,-0.02682562,-0.14612892,-0.07911821,-0.0932905,-0.07499457,0.07478284,0.010581556,0.0742353,0.07384147,0.11608289,-0.1507537,0.113604575,0.044095613,0.048119847,-0.1493916,-0.033027794,0.051510174,-0.09770763,0.07310709,-0.0333458,-0.12168045,-0.043599937,0.15719101,0.0035883996,-0.04173285,0.22082923,-0.02194064,-0.080157794,-0.067451686,0.073262654,0.17230088,0.033090092,-0.08251966,0.019918298,0.027535109,-0.05277937,-0.13789652,0.033479687,0.06501905,-0.24049526,0.017487284,0.0021758112,0.0023678383,-0.028292287,-0.16760145,-0.023466708,-0.016754588,0.043050002,-0.07850929,0.07910973,0.11747045,0.08534179,0.1308565,0.06496362,0.011260505,0.034144424,-0.11153324,-0.086853504,-0.046507627,0.0007089397,-0.04017149,0.19986457,-0.028578162,-0.0146727,0.07973173,0.049961004,0.033080563,-0.19492541,-0.014295247,-0.036692467,-0.0087640975,-0.031714845,-0.052292474,0.06678898,-0.0017283055,-0.04170475,-0.03262586,-0.014771795,0.0102691455,0.10190447,-0.10003543,0.16055715,-0.1280304,0.111295156,-0.06630221,-0.043869946,-0.117448315,0.090297624,-0.013794659,-0.011259981,-0.04179301,0.008727001,0.094780415,-0.06881926,0.058369048,0.23573025,0.012644297,0.006488056,0.027921844,0.1492646,-0.08522099,0.02593681,0.033974465,0.015963156]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]	[0.00921814,0.10940773,-0.10264833,0.03985085,0.0722001,0.09384285,0.0179152,-0.014798252,-0.017411193,0.049578488,0.061101373,0.03274209,0.11005318,0.013314519,0.0019511841,0.017844442,0.10799185,0.024241285,-0.047285836,0.20581089,0.05178768,-0.16623944,0.061159868,0.17700502,0.0025310328,-0.12892358,-0.099979684,-0.052328438,0.07817434,0.07992704,0.08607406,0.09220004,0.058123957,0.080479704,-0.07867035,0.14065713,0.045792844,0.0874466,-0.093574174,-0.074424826,0.0013263938,-0.038922384,0.049970053,-0.064009584,-0.07386163,-0.06305436,0.14196374,0.06230272,-0.051008243,0.097885236,-0.059380434,-0.014520466,-0.047955573,-0.023356687,0.117766954,0.08230424,-0.09269059,0.0809532,-0.011455859,-0.073552944,-0.18572085,0.034813847,0.12001459,-0.2868369,0.054709587,0.08281541,-0.0068005975,-0.039709114,-0.2333977,0.0114401225,-0.021398287,0.06043674,-0.11634014,0.07486672,0.08723382,0.02636159,0.15557364,0.114928804,0.045631777,-0.06070464,-0.122011445,-0.0050979196,-0.07119651,-0.03183401,0.005357191,0.092671156,-0.07148284,0.025018696,0.120821066,0.05967733,0.06921178,-0.12612051,0.019250503,0.012965048,0.1132613,-0.042689584,-0.04970152,0.093487106,-0.027980026,-0.023657922,-0.008483309,-0.0373101,-0.049595073,0.08071288,-0.105200306,0.20884603,-0.05145293,-0.03873973,0.079420716,-0.037727587,-0.12785706,0.12227452,0.011635218,0.033400297,0.04525559,-0.00262131,0.057010625,-0.07378246,0.054711677,0.2250856,0.0001122903,-0.031869493,0.015251982,0.13236162,-0.13985124,0.10048556,0.012853851,-0.04302363]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]	[-0.024157712,0.078548,-0.089793384,0.046191636,0.07374155,0.08577418,0.0152739985,-0.017314838,-0.01554159,-0.020422552,0.014651092,0.054494433,0.09281101,0.033455916,0.015554428,-0.024093298,0.059275616,-0.017386077,-0.03467029,0.18487947,0.047368284,-0.17311007,0.07055238,0.16459543,0.026090233,-0.1443886,-0.09931187,-0.06830911,-0.0013351523,0.06983847,0.08729916,0.0769089,0.08261392,0.093260325,-0.082709946,0.15852602,0.060275223,0.037843093,-0.14808841,-0.076634675,0.070472814,-0.05179002,0.1061446,-0.04301355,-0.10491963,-0.019428479,0.1684133,0.025678005,-0.05127537,0.10758265,-0.078367114,-0.08970362,-0.016676085,-0.0024781805,0.17032291,0.106172405,-0.10921804,0.08200945,0.008779936,-0.07154135,-0.16493055,0.0652911,0.0758359,-0.2691226,0.084394425,0.08295322,-0.013637266,-0.049938753,-0.20603675,0.030709766,-0.022148313,0.055751044,-0.10304427,0.045881033,0.12262363,0.087909,0.12184662,0.10033264,0.026040332,-0.06331628,-0.14704517,-0.009946926,-0.062782355,-0.010130948,-0.03695295,0.12772606,-0.039005622,0.012673125,0.053783793,0.068238765,0.07765811,-0.14718199,0.030738395,-0.055410065,0.0654393,-0.018853232,-0.06314305,0.10700155,0.0013984358,-0.023714129,-0.036952887,-0.039220076,-0.0054639825,0.05752979,-0.118817545,0.19227728,-0.09825997,0.017808933,-0.019537358,-0.041991103,-0.119676106,0.07982662,-0.009080375,-0.01990523,0.008363559,0.004169777,0.07529708,-0.08953845,0.06526911,0.24852484,0.035980687,-0.00869122,-0.016041808,0.13972975,-0.14246283,0.086788125,0.011189629,-0.0085141575]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.04111208,0.07359188,-0.03731958,0.068712756,0.028432937,0.08784193,0.020241382,0.022112941,-0.02998237,0.03866249,0.038314715,0.037492383,0.108866446,0.00347795,0.030705905,-0.0120811965,0.044021115,-0.022997936,-0.037002802,0.17842138,0.0434181,-0.23827523,0.08198466,0.15157796,0.024598368,-0.13677451,-0.14273667,-0.08214008,0.022675052,0.019302519,0.114045426,0.07922419,0.06597009,0.0736557,-0.116679266,0.130925,0.001583966,0.07860032,-0.11357143,-0.04262936,0.06150696,-0.080910675,0.021352815,-0.104059234,-0.08089683,-0.075741306,0.123351075,-0.0013965397,-0.053254943,0.072276406,-0.06771106,-0.05127576,-0.019057335,-0.018948065,0.10316928,0.096772686,-0.06463647,0.06878421,-0.002890728,-0.041949816,-0.17192262,0.069522955,0.04508505,-0.26900354,0.09313443,0.12535423,-0.0020231558,-0.048391324,-0.23231718,0.0006029793,-0.019869134,0.0793872,-0.11625467,0.086247474,0.13879311,0.070147626,0.12501135,0.07251627,0.046110827,-0.009736854,-0.20039025,-0.0857473,-0.033887945,-0.001727846,-0.043986943,0.13528019,-0.018769417,0.018455759,0.065232836,-0.0019643449,0.030727567,-0.11267069,0.07441089,-0.0075243884,0.050390955,-0.044294305,-0.050886307,0.08687611,-0.024996659,0.005496237,-0.028445091,-0.057915412,-0.05127212,0.07979521,-0.038521893,0.21108994,-0.03767795,0.011945088,0.044237435,-0.075140655,-0.17995693,0.10072797,0.009992431,-0.030987,0.044809617,0.013065469,0.04067805,-0.029491974,0.07886237,0.26182267,-0.00784897,-0.056545462,-0.05340977,0.11340262,-0.10832716,0.12661521,-0.0024063748,0.01729582]
